Date,Centre_Name,Commodity_Name,Price
29-04-2013,PUDUCHERRY,Potato,20
29-04-2013,CHENNAI,Potato,18
29-04-2013,DINDIGUL,Potato,NA
29-04-2013,THIRUCHIRAPALLI,Potato,20
29-04-2013,HYDERABAD,Potato,19
30-04-2013,CHANDIGARH,Potato,10
30-04-2013,DELHI,Potato,15
30-04-2013,HISAR,Potato,9
30-04-2013,KARNAL,Potato,10
30-04-2013,SHIMLA,Potato,16
30-04-2013,MANDI,Potato,15
30-04-2013,SRINAGAR,Potato,20
30-04-2013,JAMMU,Potato,15
30-04-2013,AMRITSAR,Potato,13
30-04-2013,LUDHIANA,Potato,NA
30-04-2013,BATHINDA,Potato,NA
30-04-2013,LUCKNOW,Potato,14
30-04-2013,KANPUR,Potato,14
30-04-2013,VARANASI,Potato,14
30-04-2013,AGRA,Potato,15
30-04-2013,DEHRADUN,Potato,15
30-04-2013,RAIPUR,Potato,16
30-04-2013,PANAJI,Potato,NA
30-04-2013,AHMEDABAD,Potato,15
30-04-2013,RAJKOT,Potato,15
30-04-2013,BHOPAL,Potato,15
30-04-2013,INDORE,Potato,18
30-04-2013,GWALIOR,Potato,20
30-04-2013,JABALPUR,Potato,15
30-04-2013,MUMBAI,Potato,18
30-04-2013,NAGPUR,Potato,18
30-04-2013,JAIPUR,Potato,NA
30-04-2013,JODHPUR,Potato,10
30-04-2013,KOTA,Potato,15
30-04-2013,PATNA,Potato,9
30-04-2013,BHAGALPUR,Potato,8
30-04-2013,RANCHI,Potato,12
30-04-2013,BHUBANESHWAR,Potato,12
30-04-2013,CUTTACK,Potato,12
30-04-2013,SAMBALPUR,Potato,12
30-04-2013,ROURKELA,Potato,14
30-04-2013,KOLKATA,Potato,10
30-04-2013,SILIGURI,Potato,8
30-04-2013,PORT BLAIR,Potato,18
30-04-2013,ITANAGAR,Potato,NA
30-04-2013,GUWAHATI,Potato,10
30-04-2013,SHILLONG,Potato,15
30-04-2013,AIZWAL,Potato,30
30-04-2013,DIMAPUR,Potato,12
30-04-2013,AGARTALA,Potato,NA
30-04-2013,VIJAYWADA,Potato,18
30-04-2013,VISAKHAPATNAM,Potato,13
30-04-2013,BENGALURU,Potato,19
30-04-2013,DHARWAD,Potato,18
30-04-2013,T.PURAM,Potato,23
30-04-2013,ERNAKULAM,Potato,25
30-04-2013,KOZHIKODE,Potato,21
30-04-2013,PUDUCHERRY,Potato,20
30-04-2013,CHENNAI,Potato,18
30-04-2013,DINDIGUL,Potato,NA
30-04-2013,THIRUCHIRAPALLI,Potato,20
30-04-2013,HYDERABAD,Potato,19
01-05-2013,CHANDIGARH,Potato,NA
01-05-2013,DELHI,Potato,15
01-05-2013,HISAR,Potato,9
01-05-2013,KARNAL,Potato,10
01-05-2013,SHIMLA,Potato,16
01-05-2013,MANDI,Potato,11
01-05-2013,SRINAGAR,Potato,NA
01-05-2013,JAMMU,Potato,20
01-05-2013,AMRITSAR,Potato,15
01-05-2013,LUDHIANA,Potato,NA
01-05-2013,BATHINDA,Potato,NA
01-05-2013,LUCKNOW,Potato,14
01-05-2013,KANPUR,Potato,14
01-05-2013,VARANASI,Potato,14
01-05-2013,AGRA,Potato,15
01-05-2013,DEHRADUN,Potato,15
01-05-2013,RAIPUR,Potato,16
01-05-2013,PANAJI,Potato,NA
01-05-2013,AHMEDABAD,Potato,15
01-05-2013,RAJKOT,Potato,15
01-05-2013,BHOPAL,Potato,15
01-05-2013,INDORE,Potato,NA
01-05-2013,GWALIOR,Potato,20
01-05-2013,JABALPUR,Potato,15
01-05-2013,MUMBAI,Potato,NA
01-05-2013,NAGPUR,Potato,NA
01-05-2013,JAIPUR,Potato,10
01-05-2013,JODHPUR,Potato,NA
01-05-2013,KOTA,Potato,16
01-05-2013,PATNA,Potato,NA
01-05-2013,BHAGALPUR,Potato,NA
01-05-2013,RANCHI,Potato,NA
01-05-2013,BHUBANESHWAR,Potato,12
01-05-2013,CUTTACK,Potato,12
01-05-2013,SAMBALPUR,Potato,12
01-05-2013,ROURKELA,Potato,14
01-05-2013,KOLKATA,Potato,NA
01-05-2013,SILIGURI,Potato,NA
01-05-2013,PORT BLAIR,Potato,18
01-05-2013,ITANAGAR,Potato,10
01-05-2013,GUWAHATI,Potato,NA
01-05-2013,SHILLONG,Potato,15
01-05-2013,AIZWAL,Potato,30
01-05-2013,DIMAPUR,Potato,NA
01-05-2013,AGARTALA,Potato,NA
01-05-2013,VIJAYWADA,Potato,18
01-05-2013,VISAKHAPATNAM,Potato,13
01-05-2013,BENGALURU,Potato,NA
01-05-2013,DHARWAD,Potato,NA
01-05-2013,T.PURAM,Potato,NA
01-05-2013,ERNAKULAM,Potato,NA
01-05-2013,KOZHIKODE,Potato,NA
01-05-2013,PUDUCHERRY,Potato,NA
01-05-2013,CHENNAI,Potato,NA
01-05-2013,DINDIGUL,Potato,NA
01-05-2013,THIRUCHIRAPALLI,Potato,NA
01-05-2013,HYDERABAD,Potato,18
02-05-2013,CHANDIGARH,Potato,10
02-05-2013,DELHI,Potato,16
02-05-2013,HISAR,Potato,9
02-05-2013,KARNAL,Potato,10
02-05-2013,SHIMLA,Potato,16
02-05-2013,MANDI,Potato,11
02-05-2013,SRINAGAR,Potato,20
02-05-2013,JAMMU,Potato,20
02-05-2013,AMRITSAR,Potato,15
02-05-2013,LUDHIANA,Potato,15
02-05-2013,BATHINDA,Potato,NA
02-05-2013,LUCKNOW,Potato,14
02-05-2013,KANPUR,Potato,14
02-05-2013,VARANASI,Potato,14
02-05-2013,AGRA,Potato,12
02-05-2013,DEHRADUN,Potato,15
02-05-2013,RAIPUR,Potato,16
02-05-2013,PANAJI,Potato,NA
02-05-2013,AHMEDABAD,Potato,15
02-05-2013,RAJKOT,Potato,14
02-05-2013,BHOPAL,Potato,15
02-05-2013,INDORE,Potato,18
02-05-2013,GWALIOR,Potato,20
02-05-2013,JABALPUR,Potato,15
02-05-2013,MUMBAI,Potato,20
02-05-2013,NAGPUR,Potato,18
02-05-2013,JAIPUR,Potato,10
02-05-2013,JODHPUR,Potato,NA
02-05-2013,KOTA,Potato,16
02-05-2013,PATNA,Potato,9
02-05-2013,BHAGALPUR,Potato,8
02-05-2013,RANCHI,Potato,12
02-05-2013,BHUBANESHWAR,Potato,12
02-05-2013,CUTTACK,Potato,12
02-05-2013,SAMBALPUR,Potato,12
02-05-2013,ROURKELA,Potato,14
02-05-2013,KOLKATA,Potato,10
02-05-2013,SILIGURI,Potato,8
02-05-2013,PORT BLAIR,Potato,18
02-05-2013,ITANAGAR,Potato,10
02-05-2013,GUWAHATI,Potato,10
02-05-2013,SHILLONG,Potato,15
02-05-2013,AIZWAL,Potato,30
02-05-2013,DIMAPUR,Potato,12
02-05-2013,AGARTALA,Potato,14
02-05-2013,VIJAYWADA,Potato,18
02-05-2013,VISAKHAPATNAM,Potato,13
02-05-2013,BENGALURU,Potato,19
02-05-2013,DHARWAD,Potato,18
02-05-2013,T.PURAM,Potato,23
02-05-2013,ERNAKULAM,Potato,26
02-05-2013,KOZHIKODE,Potato,21
02-05-2013,PUDUCHERRY,Potato,20
02-05-2013,CHENNAI,Potato,18
02-05-2013,DINDIGUL,Potato,NA
02-05-2013,THIRUCHIRAPALLI,Potato,20
02-05-2013,HYDERABAD,Potato,18
03-05-2013,CHANDIGARH,Potato,10
03-05-2013,DELHI,Potato,16
03-05-2013,HISAR,Potato,9
03-05-2013,KARNAL,Potato,10
03-05-2013,SHIMLA,Potato,16
03-05-2013,MANDI,Potato,NA
03-05-2013,SRINAGAR,Potato,20
03-05-2013,JAMMU,Potato,NA
03-05-2013,AMRITSAR,Potato,15
03-05-2013,LUDHIANA,Potato,15
03-05-2013,BATHINDA,Potato,NA
03-05-2013,LUCKNOW,Potato,14
03-05-2013,KANPUR,Potato,14
03-05-2013,VARANASI,Potato,14
03-05-2013,AGRA,Potato,12
03-05-2013,DEHRADUN,Potato,15
03-05-2013,RAIPUR,Potato,16
03-05-2013,PANAJI,Potato,NA
03-05-2013,AHMEDABAD,Potato,15
03-05-2013,RAJKOT,Potato,14
03-05-2013,BHOPAL,Potato,15
03-05-2013,INDORE,Potato,18
03-05-2013,GWALIOR,Potato,NA
03-05-2013,JABALPUR,Potato,15
03-05-2013,MUMBAI,Potato,18
03-05-2013,NAGPUR,Potato,18
03-05-2013,JAIPUR,Potato,10
03-05-2013,JODHPUR,Potato,NA
03-05-2013,KOTA,Potato,16
03-05-2013,PATNA,Potato,9
03-05-2013,BHAGALPUR,Potato,8
03-05-2013,RANCHI,Potato,12
03-05-2013,BHUBANESHWAR,Potato,12
03-05-2013,CUTTACK,Potato,13
03-05-2013,SAMBALPUR,Potato,12
03-05-2013,ROURKELA,Potato,14
03-05-2013,KOLKATA,Potato,10
03-05-2013,SILIGURI,Potato,8
03-05-2013,PORT BLAIR,Potato,18
03-05-2013,ITANAGAR,Potato,NA
03-05-2013,GUWAHATI,Potato,10
03-05-2013,SHILLONG,Potato,15
03-05-2013,AIZWAL,Potato,NA
03-05-2013,DIMAPUR,Potato,12
03-05-2013,AGARTALA,Potato,14
03-05-2013,VIJAYWADA,Potato,18
03-05-2013,VISAKHAPATNAM,Potato,14
03-05-2013,BENGALURU,Potato,19
03-05-2013,DHARWAD,Potato,18
03-05-2013,T.PURAM,Potato,23
03-05-2013,ERNAKULAM,Potato,26
03-05-2013,KOZHIKODE,Potato,21
03-05-2013,PUDUCHERRY,Potato,20
03-05-2013,CHENNAI,Potato,18
03-05-2013,DINDIGUL,Potato,NA
03-05-2013,THIRUCHIRAPALLI,Potato,20
03-05-2013,HYDERABAD,Potato,18
06-05-2013,CHANDIGARH,Potato,10
06-05-2013,DELHI,Potato,16
06-05-2013,HISAR,Potato,9
06-05-2013,KARNAL,Potato,12
06-05-2013,SHIMLA,Potato,16
06-05-2013,MANDI,Potato,10
06-05-2013,SRINAGAR,Potato,NA
06-05-2013,JAMMU,Potato,20
06-05-2013,AMRITSAR,Potato,15
06-05-2013,LUDHIANA,Potato,10
06-05-2013,BATHINDA,Potato,NA
06-05-2013,LUCKNOW,Potato,15
06-05-2013,KANPUR,Potato,14
06-05-2013,VARANASI,Potato,14
06-05-2013,AGRA,Potato,12
06-05-2013,DEHRADUN,Potato,15
06-05-2013,RAIPUR,Potato,16
06-05-2013,PANAJI,Potato,NA
06-05-2013,AHMEDABAD,Potato,15
06-05-2013,RAJKOT,Potato,14
06-05-2013,BHOPAL,Potato,14
06-05-2013,INDORE,Potato,18
06-05-2013,GWALIOR,Potato,20
06-05-2013,JABALPUR,Potato,15
06-05-2013,MUMBAI,Potato,20
06-05-2013,NAGPUR,Potato,18
06-05-2013,JAIPUR,Potato,10
06-05-2013,JODHPUR,Potato,10
06-05-2013,KOTA,Potato,NA
06-05-2013,PATNA,Potato,9
06-05-2013,BHAGALPUR,Potato,9
06-05-2013,RANCHI,Potato,12
06-05-2013,BHUBANESHWAR,Potato,12
06-05-2013,CUTTACK,Potato,13
06-05-2013,SAMBALPUR,Potato,12
06-05-2013,ROURKELA,Potato,14
06-05-2013,KOLKATA,Potato,11
06-05-2013,SILIGURI,Potato,8
06-05-2013,PORT BLAIR,Potato,26
06-05-2013,ITANAGAR,Potato,NA
06-05-2013,GUWAHATI,Potato,10
06-05-2013,SHILLONG,Potato,15
06-05-2013,AIZWAL,Potato,30
06-05-2013,DIMAPUR,Potato,NA
06-05-2013,AGARTALA,Potato,14
06-05-2013,VIJAYWADA,Potato,18
06-05-2013,VISAKHAPATNAM,Potato,14
06-05-2013,BENGALURU,Potato,19
06-05-2013,DHARWAD,Potato,15
06-05-2013,T.PURAM,Potato,23
06-05-2013,ERNAKULAM,Potato,26
06-05-2013,KOZHIKODE,Potato,21
06-05-2013,PUDUCHERRY,Potato,20
06-05-2013,CHENNAI,Potato,18
06-05-2013,DINDIGUL,Potato,NA
06-05-2013,THIRUCHIRAPALLI,Potato,20
06-05-2013,HYDERABAD,Potato,18
07-05-2013,CHANDIGARH,Potato,10
07-05-2013,DELHI,Potato,16
07-05-2013,HISAR,Potato,9
07-05-2013,KARNAL,Potato,12
07-05-2013,SHIMLA,Potato,16
07-05-2013,MANDI,Potato,NA
07-05-2013,SRINAGAR,Potato,20
07-05-2013,JAMMU,Potato,20
07-05-2013,AMRITSAR,Potato,15
07-05-2013,LUDHIANA,Potato,NA
07-05-2013,BATHINDA,Potato,NA
07-05-2013,LUCKNOW,Potato,15
07-05-2013,KANPUR,Potato,14
07-05-2013,VARANASI,Potato,14
07-05-2013,AGRA,Potato,12
07-05-2013,DEHRADUN,Potato,15
07-05-2013,RAIPUR,Potato,16
07-05-2013,PANAJI,Potato,NA
07-05-2013,AHMEDABAD,Potato,15
07-05-2013,RAJKOT,Potato,14
07-05-2013,BHOPAL,Potato,14
07-05-2013,INDORE,Potato,18
07-05-2013,GWALIOR,Potato,20
07-05-2013,JABALPUR,Potato,15
07-05-2013,MUMBAI,Potato,18
07-05-2013,NAGPUR,Potato,18
07-05-2013,JAIPUR,Potato,10
07-05-2013,JODHPUR,Potato,10
07-05-2013,KOTA,Potato,16
07-05-2013,PATNA,Potato,9
07-05-2013,BHAGALPUR,Potato,8
07-05-2013,RANCHI,Potato,12
07-05-2013,BHUBANESHWAR,Potato,12
07-05-2013,CUTTACK,Potato,12
07-05-2013,SAMBALPUR,Potato,12
07-05-2013,ROURKELA,Potato,14
07-05-2013,KOLKATA,Potato,11
07-05-2013,SILIGURI,Potato,NA
07-05-2013,PORT BLAIR,Potato,26
07-05-2013,ITANAGAR,Potato,10
07-05-2013,GUWAHATI,Potato,NA
07-05-2013,SHILLONG,Potato,15
07-05-2013,AIZWAL,Potato,30
07-05-2013,DIMAPUR,Potato,NA
07-05-2013,AGARTALA,Potato,14
07-05-2013,VIJAYWADA,Potato,18
07-05-2013,VISAKHAPATNAM,Potato,14
07-05-2013,BENGALURU,Potato,19
07-05-2013,DHARWAD,Potato,15
07-05-2013,T.PURAM,Potato,23
07-05-2013,ERNAKULAM,Potato,26
07-05-2013,KOZHIKODE,Potato,21
07-05-2013,PUDUCHERRY,Potato,20
07-05-2013,CHENNAI,Potato,17
07-05-2013,DINDIGUL,Potato,NA
07-05-2013,THIRUCHIRAPALLI,Potato,NA
07-05-2013,HYDERABAD,Potato,18
08-05-2013,CHANDIGARH,Potato,10
08-05-2013,DELHI,Potato,16
08-05-2013,HISAR,Potato,9
08-05-2013,KARNAL,Potato,12
08-05-2013,SHIMLA,Potato,16
08-05-2013,MANDI,Potato,10
08-05-2013,SRINAGAR,Potato,20
08-05-2013,JAMMU,Potato,20
08-05-2013,AMRITSAR,Potato,16
08-05-2013,LUDHIANA,Potato,NA
08-05-2013,BATHINDA,Potato,NA
08-05-2013,LUCKNOW,Potato,15
08-05-2013,KANPUR,Potato,14
08-05-2013,VARANASI,Potato,14
08-05-2013,AGRA,Potato,12
08-05-2013,DEHRADUN,Potato,15
08-05-2013,RAIPUR,Potato,16
08-05-2013,PANAJI,Potato,NA
08-05-2013,AHMEDABAD,Potato,15
08-05-2013,RAJKOT,Potato,14
08-05-2013,BHOPAL,Potato,14
08-05-2013,INDORE,Potato,18
08-05-2013,GWALIOR,Potato,20
08-05-2013,JABALPUR,Potato,15
08-05-2013,MUMBAI,Potato,20
08-05-2013,NAGPUR,Potato,18
08-05-2013,JAIPUR,Potato,10
08-05-2013,JODHPUR,Potato,NA
08-05-2013,KOTA,Potato,16
08-05-2013,PATNA,Potato,NA
08-05-2013,BHAGALPUR,Potato,8
08-05-2013,RANCHI,Potato,12
08-05-2013,BHUBANESHWAR,Potato,12
08-05-2013,CUTTACK,Potato,12
08-05-2013,SAMBALPUR,Potato,12
08-05-2013,ROURKELA,Potato,13
08-05-2013,KOLKATA,Potato,12
08-05-2013,SILIGURI,Potato,8
08-05-2013,PORT BLAIR,Potato,NA
08-05-2013,ITANAGAR,Potato,NA
08-05-2013,GUWAHATI,Potato,10
08-05-2013,SHILLONG,Potato,15
08-05-2013,AIZWAL,Potato,NA
08-05-2013,DIMAPUR,Potato,NA
08-05-2013,AGARTALA,Potato,14
08-05-2013,VIJAYWADA,Potato,18
08-05-2013,VISAKHAPATNAM,Potato,16
08-05-2013,BENGALURU,Potato,NA
08-05-2013,DHARWAD,Potato,NA
08-05-2013,T.PURAM,Potato,23
08-05-2013,ERNAKULAM,Potato,26
08-05-2013,KOZHIKODE,Potato,21
08-05-2013,PUDUCHERRY,Potato,20
08-05-2013,CHENNAI,Potato,17
08-05-2013,DINDIGUL,Potato,NA
08-05-2013,THIRUCHIRAPALLI,Potato,20
08-05-2013,HYDERABAD,Potato,18
09-05-2013,CHANDIGARH,Potato,12
09-05-2013,DELHI,Potato,16
09-05-2013,HISAR,Potato,NA
09-05-2013,KARNAL,Potato,NA
09-05-2013,SHIMLA,Potato,NA
09-05-2013,MANDI,Potato,10
09-05-2013,SRINAGAR,Potato,20
09-05-2013,JAMMU,Potato,20
09-05-2013,AMRITSAR,Potato,16
09-05-2013,LUDHIANA,Potato,NA
09-05-2013,BATHINDA,Potato,NA
09-05-2013,LUCKNOW,Potato,15
09-05-2013,KANPUR,Potato,14
09-05-2013,VARANASI,Potato,14
09-05-2013,AGRA,Potato,12
09-05-2013,DEHRADUN,Potato,15
09-05-2013,RAIPUR,Potato,16
09-05-2013,PANAJI,Potato,NA
09-05-2013,AHMEDABAD,Potato,15
09-05-2013,RAJKOT,Potato,14
09-05-2013,BHOPAL,Potato,14
09-05-2013,INDORE,Potato,18
09-05-2013,GWALIOR,Potato,20
09-05-2013,JABALPUR,Potato,15
09-05-2013,MUMBAI,Potato,21
09-05-2013,NAGPUR,Potato,18
09-05-2013,JAIPUR,Potato,10
09-05-2013,JODHPUR,Potato,10
09-05-2013,KOTA,Potato,16
09-05-2013,PATNA,Potato,9
09-05-2013,BHAGALPUR,Potato,NA
09-05-2013,RANCHI,Potato,12
09-05-2013,BHUBANESHWAR,Potato,12
09-05-2013,CUTTACK,Potato,13
09-05-2013,SAMBALPUR,Potato,12
09-05-2013,ROURKELA,Potato,13
09-05-2013,KOLKATA,Potato,NA
09-05-2013,SILIGURI,Potato,NA
09-05-2013,PORT BLAIR,Potato,26
09-05-2013,ITANAGAR,Potato,10
09-05-2013,GUWAHATI,Potato,10
09-05-2013,SHILLONG,Potato,15
09-05-2013,AIZWAL,Potato,NA
09-05-2013,DIMAPUR,Potato,12
09-05-2013,AGARTALA,Potato,NA
09-05-2013,VIJAYWADA,Potato,18
09-05-2013,VISAKHAPATNAM,Potato,16
09-05-2013,BENGALURU,Potato,19
09-05-2013,DHARWAD,Potato,15
09-05-2013,T.PURAM,Potato,23
09-05-2013,ERNAKULAM,Potato,26
09-05-2013,KOZHIKODE,Potato,21
09-05-2013,PUDUCHERRY,Potato,22
09-05-2013,CHENNAI,Potato,17
09-05-2013,DINDIGUL,Potato,NA
09-05-2013,THIRUCHIRAPALLI,Potato,20
09-05-2013,HYDERABAD,Potato,18
10-05-2013,CHANDIGARH,Potato,12
10-05-2013,DELHI,Potato,16
10-05-2013,HISAR,Potato,9
10-05-2013,KARNAL,Potato,12
10-05-2013,SHIMLA,Potato,16
10-05-2013,MANDI,Potato,10
10-05-2013,SRINAGAR,Potato,NA
10-05-2013,JAMMU,Potato,20
10-05-2013,AMRITSAR,Potato,16
10-05-2013,LUDHIANA,Potato,10
10-05-2013,BATHINDA,Potato,NA
10-05-2013,LUCKNOW,Potato,15
10-05-2013,KANPUR,Potato,14
10-05-2013,VARANASI,Potato,14
10-05-2013,AGRA,Potato,12
10-05-2013,DEHRADUN,Potato,16
10-05-2013,RAIPUR,Potato,16
10-05-2013,PANAJI,Potato,NA
10-05-2013,AHMEDABAD,Potato,15
10-05-2013,RAJKOT,Potato,14
10-05-2013,BHOPAL,Potato,14
10-05-2013,INDORE,Potato,18
10-05-2013,GWALIOR,Potato,20
10-05-2013,JABALPUR,Potato,15
10-05-2013,MUMBAI,Potato,20
10-05-2013,NAGPUR,Potato,18
10-05-2013,JAIPUR,Potato,10
10-05-2013,JODHPUR,Potato,10
10-05-2013,KOTA,Potato,NA
10-05-2013,PATNA,Potato,9
10-05-2013,BHAGALPUR,Potato,9
10-05-2013,RANCHI,Potato,12
10-05-2013,BHUBANESHWAR,Potato,12
10-05-2013,CUTTACK,Potato,13
10-05-2013,SAMBALPUR,Potato,12
10-05-2013,ROURKELA,Potato,13
10-05-2013,KOLKATA,Potato,12
10-05-2013,SILIGURI,Potato,8
10-05-2013,PORT BLAIR,Potato,26
10-05-2013,ITANAGAR,Potato,10
10-05-2013,GUWAHATI,Potato,NA
10-05-2013,SHILLONG,Potato,NA
10-05-2013,AIZWAL,Potato,30
10-05-2013,DIMAPUR,Potato,NA
10-05-2013,AGARTALA,Potato,14
10-05-2013,VIJAYWADA,Potato,18
10-05-2013,VISAKHAPATNAM,Potato,16
10-05-2013,BENGALURU,Potato,18
10-05-2013,DHARWAD,Potato,15
10-05-2013,T.PURAM,Potato,23
10-05-2013,ERNAKULAM,Potato,27
10-05-2013,KOZHIKODE,Potato,21
10-05-2013,PUDUCHERRY,Potato,24
10-05-2013,CHENNAI,Potato,17
10-05-2013,DINDIGUL,Potato,NA
10-05-2013,THIRUCHIRAPALLI,Potato,20
10-05-2013,HYDERABAD,Potato,18
13-05-2013,CHANDIGARH,Potato,12
13-05-2013,DELHI,Potato,16
13-05-2013,HISAR,Potato,9
13-05-2013,KARNAL,Potato,13
13-05-2013,SHIMLA,Potato,16
13-05-2013,MANDI,Potato,NA
13-05-2013,SRINAGAR,Potato,NA
13-05-2013,JAMMU,Potato,20
13-05-2013,AMRITSAR,Potato,16
13-05-2013,LUDHIANA,Potato,NA
13-05-2013,BATHINDA,Potato,NA
13-05-2013,LUCKNOW,Potato,15
13-05-2013,KANPUR,Potato,14
13-05-2013,VARANASI,Potato,14
13-05-2013,AGRA,Potato,12
13-05-2013,DEHRADUN,Potato,NA
13-05-2013,RAIPUR,Potato,16
13-05-2013,PANAJI,Potato,NA
13-05-2013,AHMEDABAD,Potato,15
13-05-2013,RAJKOT,Potato,14
13-05-2013,BHOPAL,Potato,NA
13-05-2013,INDORE,Potato,NA
13-05-2013,GWALIOR,Potato,NA
13-05-2013,JABALPUR,Potato,NA
13-05-2013,MUMBAI,Potato,20
13-05-2013,NAGPUR,Potato,18
13-05-2013,JAIPUR,Potato,10
13-05-2013,JODHPUR,Potato,12
13-05-2013,KOTA,Potato,17
13-05-2013,PATNA,Potato,9
13-05-2013,BHAGALPUR,Potato,NA
13-05-2013,RANCHI,Potato,12
13-05-2013,BHUBANESHWAR,Potato,NA
13-05-2013,CUTTACK,Potato,NA
13-05-2013,SAMBALPUR,Potato,NA
13-05-2013,ROURKELA,Potato,NA
13-05-2013,KOLKATA,Potato,12
13-05-2013,SILIGURI,Potato,8
13-05-2013,PORT BLAIR,Potato,NA
13-05-2013,ITANAGAR,Potato,NA
13-05-2013,GUWAHATI,Potato,10
13-05-2013,SHILLONG,Potato,NA
13-05-2013,AIZWAL,Potato,30
13-05-2013,DIMAPUR,Potato,12
13-05-2013,AGARTALA,Potato,14
13-05-2013,VIJAYWADA,Potato,19
13-05-2013,VISAKHAPATNAM,Potato,16
13-05-2013,BENGALURU,Potato,NA
13-05-2013,DHARWAD,Potato,NA
13-05-2013,T.PURAM,Potato,23
13-05-2013,ERNAKULAM,Potato,27
13-05-2013,KOZHIKODE,Potato,21
13-05-2013,PUDUCHERRY,Potato,24
13-05-2013,CHENNAI,Potato,18
13-05-2013,DINDIGUL,Potato,NA
13-05-2013,THIRUCHIRAPALLI,Potato,20
13-05-2013,HYDERABAD,Potato,18
14-05-2013,CHANDIGARH,Potato,12
14-05-2013,DELHI,Potato,16
14-05-2013,HISAR,Potato,9
14-05-2013,KARNAL,Potato,13
14-05-2013,SHIMLA,Potato,16
14-05-2013,MANDI,Potato,10
14-05-2013,SRINAGAR,Potato,20
14-05-2013,JAMMU,Potato,20
14-05-2013,AMRITSAR,Potato,16
14-05-2013,LUDHIANA,Potato,NA
14-05-2013,BATHINDA,Potato,14
14-05-2013,LUCKNOW,Potato,15
14-05-2013,KANPUR,Potato,14
14-05-2013,VARANASI,Potato,14
14-05-2013,AGRA,Potato,12
14-05-2013,DEHRADUN,Potato,16
14-05-2013,RAIPUR,Potato,16
14-05-2013,PANAJI,Potato,NA
14-05-2013,AHMEDABAD,Potato,15
14-05-2013,RAJKOT,Potato,14
14-05-2013,BHOPAL,Potato,14
14-05-2013,INDORE,Potato,18
14-05-2013,GWALIOR,Potato,20
14-05-2013,JABALPUR,Potato,15
14-05-2013,MUMBAI,Potato,20
14-05-2013,NAGPUR,Potato,22
14-05-2013,JAIPUR,Potato,10
14-05-2013,JODHPUR,Potato,10
14-05-2013,KOTA,Potato,17
14-05-2013,PATNA,Potato,9
14-05-2013,BHAGALPUR,Potato,9
14-05-2013,RANCHI,Potato,12
14-05-2013,BHUBANESHWAR,Potato,NA
14-05-2013,CUTTACK,Potato,NA
14-05-2013,SAMBALPUR,Potato,NA
14-05-2013,ROURKELA,Potato,NA
14-05-2013,KOLKATA,Potato,12
14-05-2013,SILIGURI,Potato,9
14-05-2013,PORT BLAIR,Potato,NA
14-05-2013,ITANAGAR,Potato,NA
14-05-2013,GUWAHATI,Potato,10
14-05-2013,SHILLONG,Potato,NA
14-05-2013,AIZWAL,Potato,NA
14-05-2013,DIMAPUR,Potato,15
14-05-2013,AGARTALA,Potato,NA
14-05-2013,VIJAYWADA,Potato,19
14-05-2013,VISAKHAPATNAM,Potato,16
14-05-2013,BENGALURU,Potato,19
14-05-2013,DHARWAD,Potato,19
14-05-2013,T.PURAM,Potato,23
14-05-2013,ERNAKULAM,Potato,27
14-05-2013,KOZHIKODE,Potato,21
14-05-2013,PUDUCHERRY,Potato,24
14-05-2013,CHENNAI,Potato,17
14-05-2013,DINDIGUL,Potato,NA
14-05-2013,THIRUCHIRAPALLI,Potato,20
14-05-2013,HYDERABAD,Potato,18
15-05-2013,CHANDIGARH,Potato,12
15-05-2013,DELHI,Potato,16
15-05-2013,HISAR,Potato,9
15-05-2013,KARNAL,Potato,13
15-05-2013,SHIMLA,Potato,NA
15-05-2013,MANDI,Potato,10
15-05-2013,SRINAGAR,Potato,20
15-05-2013,JAMMU,Potato,18
15-05-2013,AMRITSAR,Potato,16
15-05-2013,LUDHIANA,Potato,10
15-05-2013,BATHINDA,Potato,NA
15-05-2013,LUCKNOW,Potato,15
15-05-2013,KANPUR,Potato,14
15-05-2013,VARANASI,Potato,14
15-05-2013,AGRA,Potato,12
15-05-2013,DEHRADUN,Potato,16
15-05-2013,RAIPUR,Potato,16
15-05-2013,PANAJI,Potato,NA
15-05-2013,AHMEDABAD,Potato,15
15-05-2013,RAJKOT,Potato,14
15-05-2013,BHOPAL,Potato,14
15-05-2013,INDORE,Potato,18
15-05-2013,GWALIOR,Potato,20
15-05-2013,JABALPUR,Potato,15
15-05-2013,MUMBAI,Potato,20
15-05-2013,NAGPUR,Potato,22
15-05-2013,JAIPUR,Potato,10
15-05-2013,JODHPUR,Potato,10
15-05-2013,KOTA,Potato,17
15-05-2013,PATNA,Potato,9
15-05-2013,BHAGALPUR,Potato,9
15-05-2013,RANCHI,Potato,12
15-05-2013,BHUBANESHWAR,Potato,NA
15-05-2013,CUTTACK,Potato,NA
15-05-2013,SAMBALPUR,Potato,NA
15-05-2013,ROURKELA,Potato,NA
15-05-2013,KOLKATA,Potato,12
15-05-2013,SILIGURI,Potato,9
15-05-2013,PORT BLAIR,Potato,NA
15-05-2013,ITANAGAR,Potato,NA
15-05-2013,GUWAHATI,Potato,10
15-05-2013,SHILLONG,Potato,NA
15-05-2013,AIZWAL,Potato,30
15-05-2013,DIMAPUR,Potato,15
15-05-2013,AGARTALA,Potato,14
